months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit
249,39,351307,6/21/94 4:54,IN,250/500,1010,1440.573083,0
434,57,648652,6/25/97 21:44,IN,500/1000,1959,1198.265738,0
334,47,429689,4/9/01 0:46,OH,250/500,2021,1514.923244,0
198,34,260658,3/26/12 9:58,OH,250/500,990,1596.591672,0
78,27,311344,9/13/20 5:20,OH,500/1000,501,1073.483623,0
438,54,479289,11/16/08 21:25,IN,500/1000,2003,1143.019469,0
245,45,1005758,4/18/20 16:56,OH,100/300,999,1383.909492,0
192,39,746061,4/17/22 11:06,IL,100/300,2014,1266.217156,0
8,31,425468,1/12/95 17:16,IN,250/500,509,1208.252917,4064915
103,33,554864,7/24/20 18:56,IN,100/300,1007,962.281989,6019758
47,34,219964,12/3/94 8:57,IL,500/1000,501,1151.175771,0
100,31,131682,6/14/00 5:11,IN,100/300,1000,1051.273002,2976292
183,34,148852,4/5/12 12:03,IN,500/1000,495,1234.91694,0
108,32,436444,6/17/01 9:03,OH,500/1000,2026,1261.316014,4038778
152,34,592126,9/17/10 9:23,IN,100/300,500,775.0407855,0
103,34,363442,12/29/09 3:21,OH,500/1000,2016,1021.246489,0
339,48,430302,9/20/04 20:35,OH,250/500,1970,1472.651022,0
144,34,448364,3/20/07 4:11,IN,100/300,1007,1142.889635,0
249,45,946471,2/3/09 1:32,OH,250/500,1999,1637.486914,0
249,44,921023,6/14/03 20:58,OH,250/500,2008,1094.191624,0
308,48,370733,7/24/21 4:01,IL,500/1000,502,1532.592009,0
104,33,361615,11/23/16 19:00,OH,500/1000,2029,1036.456036,0
8,35,701976,6/16/07 10:22,OH,100/300,1988,1268.490896,0
235,40,844669,11/13/17 2:00,IL,500/1000,1996,1449.230348,4002080
121,29,284760,5/29/10 10:31,OH,250/500,978,1599.242325,0
150,33,625844,10/1/94 7:57,OH,100/300,999,823.9887463,0
203,38,418236,3/7/09 20:17,IL,100/300,1990,1108.891524,0
260,40,464028,3/5/16 6:42,IN,100/300,1990,1327.350239,0
235,37,880725,12/21/06 22:00,IL,100/300,2003,1583.310141,0
194,37,376237,6/28/10 16:46,IL,100/300,1007,1416.369758,8017411
61,29,183321,2/17/96 15:53,IN,250/500,1009,1105.871827,0
329,46,658620,1/29/94 17:33,IN,100/300,1990,907.2143419,5939408
335,50,566904,9/4/18 2:48,OH,100/300,982,1532.309666,5953537
246,44,929380,9/17/20 0:06,OH,250/500,1988,1092.635406,0
90,32,265079,2/2/21 16:41,IN,100/300,2013,1476.428379,0
197,36,614727,6/17/99 2:21,IN,250/500,2009,1480.34135,0
76,26,359325,6/29/18 7:02,IL,250/500,1954,779.5561094,0
361,46,821705,6/24/20 12:42,OH,100/300,2031,1361.718541,0
258,45,345570,5/7/00 9:23,OH,100/300,2014,1512.227164,0
253,46,871976,7/28/15 15:13,IL,250/500,1968,1460.681574,0
456,62,670312,10/22/21 22:44,OH,250/500,987,1374.098541,0
300,49,807309,3/6/20 20:05,IL,100/300,1000,1423.314586,0
127,35,474208,3/17/05 15:14,IN,500/1000,499,1351.201005,0
300,47,842365,7/18/20 11:38,IN,100/300,1006,1522.274884,0
325,46,656034,9/11/21 8:09,IN,100/300,2002,899.7455757,5999137
124,29,290019,11/10/13 6:21,OH,250/500,1000,1632.043182,0
288,46,552756,5/7/12 0:33,IL,100/300,996,1057.764525,0
254,40,367589,5/12/21 0:57,IL,500/1000,2022,1181.346595,3975230
127,35,472343,8/29/08 11:03,IN,500/1000,493,1356.698486,0
227,39,761601,2/27/04 1:59,IN,500/1000,497,1397.838463,0
16,35,110744,6/22/17 8:23,IL,250/500,1006,1351.047614,0
102,33,549349,10/3/06 11:38,IN,100/300,990,965.3397249,6068347
201,38,325179,4/2/94 18:32,IL,100/300,1987,1134.674748,0
82,28,467374,3/2/11 19:41,IL,250/500,983,1137.646477,5947480
280,44,931916,10/1/98 15:06,IN,500/1000,495,1414.153388,0
256,39,319246,9/26/19 4:34,IN,500/1000,2016,1233.036906,0
36,37,294032,10/27/17 16:38,IL,500/1000,1007,1096.844334,0
482,61,603066,9/30/01 0:37,IL,500/1000,500,1251.505016,0
277,41,493989,8/7/16 8:39,OH,100/300,1991,1498.864423,0
228,38,755645,10/19/93 14:30,IN,500/1000,505,1402.066666,0
236,39,845175,7/6/07 14:32,IL,500/1000,2010,1445.454813,4031031
301,50,418594,2/16/02 23:28,OH,100/300,494,780.1712633,0
153,30,206504,11/4/14 14:24,IN,500/1000,497,1457.958222,0
364,50,112819,5/13/15 23:38,IL,250/500,504,1171.852166,3998606
47,34,221878,3/7/12 12:04,IL,500/1000,499,1175.539624,0
213,40,118110,10/5/05 8:48,OH,100/300,1012,1657.739847,0
309,47,371245,2/9/18 8:12,IL,500/1000,500,1527.288282,0
108,32,431831,10/25/11 20:32,OH,500/1000,2002,1250.417214,3970258
2,20,482114,9/23/15 8:55,IN,500/1000,1000,1175.065032,3993871
166,34,403207,2/15/21 7:17,OH,100/300,1011,1087.684199,0
129,31,889569,12/4/95 0:18,OH,250/500,1000,1342.629407,0
212,38,938406,4/28/16 11:52,IN,250/500,497,1002.124825,0
1,29,362792,3/20/22 17:23,OH,500/1000,499,860.6971824,0
79,27,315446,5/6/10 17:51,OH,500/1000,499,1050.304378,0
438,57,185328,5/1/02 2:32,OH,500/1000,1984,1421.86816,0
37,25,421180,1/8/95 22:29,OH,100/300,1013,1240.807994,0
5,21,583572,11/19/08 9:56,IN,250/500,498,912.5034422,4987784
246,45,1001927,6/28/06 9:37,OH,100/300,1000,1389.737914,0
20,37,709229,10/24/00 14:28,IL,250/500,498,1471.426318,0
359,47,835887,12/7/23 8:31,OH,100/300,2030,1392.609751,0
352,53,982724,12/12/10 3:03,IL,250/500,503,1804.425426,0
277,41,499446,5/5/99 5:31,OH,100/300,2010,1507.86306,0
204,38,316826,12/18/14 17:30,IL,100/300,2010,1128.491357,0
202,37,318678,1/23/08 1:51,IL,100/300,1982,1150.906342,0
337,51,794121,2/18/94 21:42,OH,500/1000,505,1220.529017,0
123,33,549674,11/8/20 23:01,IL,250/500,502,1249.497622,0
125,34,290271,11/1/11 3:50,OH,500/1000,493,1341.86981,0
101,33,542653,4/21/03 15:48,IN,100/300,1005,975.7699828,5964552
297,47,164276,7/17/02 0:23,IL,500/1000,1988,1335.835692,0
194,38,371443,9/6/96 9:27,IL,100/300,1000,1410.775197,7982623
89,32,266110,12/4/96 21:54,IN,100/300,1981,1494.95434,0
192,40,397055,12/19/97 10:07,OH,500/1000,2032,955.7488532,0
253,42,587263,7/26/03 11:33,IL,500/1000,504,1179.444737,7056335
241,41,269357,2/16/97 0:58,IN,500/1000,2001,1221.721812,0
121,29,279618,10/5/20 22:00,OH,250/500,1001,1634.284401,0
392,51,142092,4/24/09 18:10,OH,250/500,2058,1139.329242,0
244,41,514338,8/4/10 6:18,OH,250/500,2012,1152.735169,6011657
120,33,546399,1/18/07 15:43,IL,250/500,505,1227.710962,0
286,48,930094,3/13/10 12:40,IL,500/1000,1985,1207.522896,0
90,32,266719,8/21/17 20:52,IN,100/300,1989,1477.90895,0
226,43,926919,9/21/19 3:32,IL,250/500,504,1105.586355,0
306,50,412124,9/5/98 3:38,OH,100/300,501,784.139486,0
264,46,270580,1/4/19 10:01,OH,100/300,1997,1550.807503,0
315,47,368386,8/28/14 12:22,IL,500/1000,497,1535.343648,0
264,43,506316,12/26/02 15:54,OH,100/300,995,1261.971212,0
209,38,932078,12/20/05 0:23,IN,250/500,501,1015.789439,0
246,41,509056,1/16/14 2:07,OH,250/500,1970,1153.803869,5996693
19,29,787200,4/1/19 9:56,OH,250/500,495,1272.427488,0
155,35,344412,4/23/05 4:46,IL,500/1000,995,1101.220967,0
4,34,425007,8/6/22 9:58,OH,500/1000,500,1283.534672,0
197,35,840094,4/2/95 3:38,IN,100/300,1969,1359.439733,0
249,41,367760,8/25/00 2:00,IL,500/1000,2018,1148.035278,4030492
86,29,931153,5/2/07 1:01,IL,100/300,2000,1413.577691,0
462,62,180957,7/1/05 13:03,IN,250/500,1025,1205.58042,4078737
95,29,464586,9/6/18 15:20,IN,250/500,995,1272.845103,5028712
180,38,446011,7/27/93 3:06,IL,250/500,497,1526.948679,0
98,25,662067,11/7/18 10:04,OH,250/500,1971,1520.19742,0
287,49,937139,8/25/13 8:30,IL,500/1000,2036,1218.696204,0
289,48,732239,7/16/03 9:28,IN,100/300,990,1243.136242,0
86,30,375188,9/18/13 7:26,IN,100/300,1002,1426.120919,0
365,50,113184,11/30/11 3:48,IL,250/500,501,1200.394411,4006842
263,46,271595,6/18/22 5:50,OH,100/300,1974,1531.045475,0
250,40,341580,2/18/03 21:04,IN,100/300,503,1917.638303,0
357,47,824278,9/3/06 5:24,OH,100/300,1975,1370.366521,0
357,47,826220,7/29/13 21:03,OH,100/300,2000,1355.588256,0
342,50,800001,8/2/97 17:32,OH,500/1000,511,1222.333001,0
257,43,559852,3/17/23 13:58,IN,500/1000,2017,954.3810058,5974735
8,35,693044,11/28/10 6:12,OH,100/300,1993,1270.555022,0
237,36,891548,4/30/17 9:29,IL,100/300,1987,1598.942122,0
89,31,534830,11/4/96 15:40,OH,250/500,1995,963.046725,0
294,46,730271,3/18/03 14:47,OH,500/1000,1998,1209.452756,0
267,43,506937,3/30/20 19:02,OH,100/300,1023,1264.961538,0
329,46,648356,3/30/18 12:20,IN,100/300,2006,900.8380211,6013830
287,49,938218,5/22/96 5:22,IL,500/1000,2004,1220.454622,0
108,33,442433,1/3/98 13:14,OH,500/1000,2020,1253.791754,4048291
269,45,265833,11/5/94 15:14,OH,100/300,2025,1538.775731,0
100,33,578523,3/9/04 10:19,OH,100/300,1019,1059.685126,7134446
78,26,360502,10/12/97 8:05,IL,250/500,2016,798.3629546,0
335,50,804973,6/28/04 9:11,OH,500/1000,502,1220.653347,0
259,43,547490,4/20/16 22:18,IN,500/1000,1995,936.5773027,5921370
236,39,844706,2/26/97 3:03,IL,500/1000,1983,1430.960863,3994789
91,28,529222,1/3/10 4:23,IL,100/300,1940,1081.915916,0
324,46,665906,12/25/00 9:12,IN,100/300,2004,896.9987325,5922983
336,49,560019,12/18/97 3:51,OH,100/300,1003,1533.418003,5931961
151,37,897948,2/27/17 14:45,IN,500/1000,1006,1738.424566,0
232,39,817837,6/1/14 6:11,IL,500/1000,1972,1448.44946,4006253
96,29,469451,11/15/04 8:01,IN,250/500,992,1264.389064,5030589
16,32,307864,2/9/95 10:59,IL,100/300,999,973.8461364,0
476,61,605138,2/7/12 12:06,IL,500/1000,502,1252.721575,0
146,36,211383,9/20/16 11:45,IL,500/1000,997,1238.996859,5058157
18,28,793986,5/5/12 18:17,OH,250/500,495,1319.997192,0
151,30,208726,9/30/21 6:03,IN,500/1000,499,1459.83484,0
210,40,361161,2/18/13 11:47,IN,100/300,506,1262.02653,0
282,43,936374,1/4/16 18:13,IN,500/1000,503,1425.68802,0
387,53,629358,2/13/15 11:11,OH,250/500,505,1074.294544,0
326,46,649781,5/4/11 20:41,IN,100/300,2001,899.0323648,5970172
149,34,380196,9/19/94 23:37,IN,250/500,503,655.7017678,0
348,47,428467,8/17/11 12:15,OH,250/500,2053,1505.179973,0
77,26,354354,4/30/94 12:15,IL,250/500,1972,780.4407835,0
37,25,419659,5/18/05 9:57,OH,100/300,1002,1218.859471,0
71,28,259192,2/3/19 16:15,IL,250/500,1014,1323.93321,0
16,35,108576,2/12/07 20:55,IL,250/500,1003,1363.028176,0
154,34,599000,8/13/17 1:02,IN,100/300,500,796.4153385,0
197,37,382697,12/10/13 12:35,IL,100/300,1009,1418.604114,8040518
97,26,662774,2/20/98 11:06,OH,250/500,1979,1501.699258,0
61,29,179746,11/3/16 14:50,IN,250/500,992,1124.387266,0
3,29,279819,10/8/06 12:40,IL,100/300,497,995.4059019,4948855
134,30,848899,2/14/15 17:27,OH,250/500,2008,1441.476916,0
217,36,452520,10/9/06 18:56,IN,500/1000,1008,1141.452106,0
293,48,837976,4/15/03 8:30,IN,100/300,1003,1530.242171,0
151,30,207180,2/17/94 15:27,IN,500/1000,496,1459.237421,0
386,53,633233,1/9/22 2:50,OH,250/500,495,1090.034675,0
276,44,929750,3/15/02 10:55,IN,500/1000,495,1417.398268,0
300,50,409294,5/23/19 2:35,OH,100/300,500,797.9739536,0
2,20,481537,4/10/12 13:05,IN,500/1000,1002,1206.509015,4024967
212,38,940674,8/12/95 12:55,IN,250/500,499,999.5322672,0
351,53,1001090,9/7/93 23:56,IL,250/500,496,1776.573451,0
230,39,764746,7/6/14 13:27,IN,500/1000,507,1377.652993,0
77,26,358719,2/19/08 19:34,IL,250/500,2010,792.1066231,0
101,29,785723,6/4/00 3:06,OH,250/500,502,1400.310556,0
108,32,448531,5/13/08 0:42,OH,500/1000,1983,1254.710813,3951772
253,39,314789,4/13/16 8:45,IN,500/1000,1996,1236.068131,0
243,41,518703,3/26/00 18:49,OH,250/500,2009,1168.829293,5985737
85,29,931062,10/13/10 20:51,IL,100/300,1993,1408.846593,0
2,20,484206,12/2/01 1:37,IN,500/1000,994,1199.297288,3967459
300,47,162493,5/7/16 7:41,IL,500/1000,1997,1360.266676,0
87,25,333684,5/26/94 23:43,IN,250/500,994,1209.822103,0
444,57,712079,12/26/06 23:02,OH,500/1000,510,1120.547398,0
199,36,606197,10/24/09 13:50,IN,250/500,1993,1452.606427,0
350,53,978013,2/19/97 19:45,IL,250/500,496,1795.498767,0
119,33,563749,8/6/03 19:53,IL,250/500,492,1252.278201,0
151,33,696370,1/6/16 0:29,IN,100/300,995,1038.461147,0
100,32,132258,9/17/17 8:19,IN,100/300,1015,1032.806318,2957595
36,37,288817,6/20/07 5:09,IL,500/1000,1016,1112.361134,0
285,41,189357,7/13/00 5:10,IL,100/300,1019,1428.970789,0
65,30,396700,7/8/04 11:16,IN,100/300,500,1434.37547,3942843
198,36,602730,9/19/16 5:29,IN,250/500,2001,1484.609755,0
274,41,496861,2/23/13 12:50,OH,100/300,2011,1535.841971,0
62,29,181666,9/30/23 6:29,IN,250/500,998,1130.999162,0
277,45,600717,10/24/13 20:58,IN,250/500,1977,1330.079067,5976752
464,60,928264,10/7/06 6:24,IN,100/300,1006,1340.034812,0
56,36,739140,11/8/14 9:11,IN,100/300,502,1514.095976,0
146,34,452544,6/22/24 7:19,IN,100/300,997,1140.162802,0
223,43,220887,2/6/12 5:50,OH,100/300,1007,1541.034497,0
206,38,424506,8/19/12 16:07,IL,100/300,2008,1125.040264,0
86,31,874226,5/5/98 20:26,IL,250/500,2022,1247.593549,9032858
134,30,850575,10/7/04 5:58,OH,250/500,1960,1458.210351,0
383,52,627024,3/19/08 19:32,OH,250/500,502,1087.713809,0
234,37,878975,8/13/96 10:31,IL,100/300,1992,1585.848279,0
71,28,264268,10/31/01 13:07,IL,250/500,1009,1303.317822,0
334,49,804898,5/25/11 0:50,OH,500/1000,502,1232.930372,0
63,26,552210,4/22/13 12:47,IL,500/1000,511,1507.494132,5965505
283,44,600688,5/13/10 1:09,IN,250/500,1991,1328.615332,5987406
97,32,132015,4/5/14 12:29,IN,100/300,1002,1065.976212,3014179
135,36,468782,9/27/03 12:32,OH,250/500,990,1483.58135,0
257,42,550321,11/7/12 2:29,IN,500/1000,1981,918.7024719,5978521
188,38,753265,7/31/01 12:09,IL,100/300,1980,1245.865068,0
465,59,719568,9/19/95 8:42,IL,100/300,510,882.5294263,7033906
280,44,996281,12/6/04 18:26,OH,250/500,501,1438.591303,0
257,40,464525,9/21/12 10:52,IN,100/300,2012,1282.340677,0
102,33,549102,8/29/13 3:17,IN,100/300,1005,962.2478488,5970692
146,31,147400,7/3/17 16:44,OH,100/300,980,1479.193499,4947620
282,42,994114,6/24/01 22:37,OH,250/500,502,1462.87251,0
150,34,634004,5/13/22 22:34,OH,100/300,1000,848.2990285,0
118,27,518472,10/10/95 19:07,IN,250/500,2027,1097.691245,0
125,31,892546,9/24/09 7:36,OH,250/500,999,1330.952705,0
88,27,323474,4/9/05 7:54,OH,100/300,510,1051.422178,0
442,62,219321,3/3/23 17:06,OH,100/300,1964,1132.554234,0
160,33,948269,2/21/15 0:45,IN,100/300,2028,1501.218418,0
269,41,334280,11/1/02 4:28,OH,100/300,1970,1429.991334,0
371,50,980486,9/22/99 4:22,IN,250/500,1002,1577.438394,0
107,26,257654,7/15/16 15:59,IL,500/1000,2013,923.2783355,0
151,31,209930,12/9/07 22:45,IN,500/1000,498,1443.586607,0
169,39,871863,4/4/95 16:09,OH,100/300,1982,1146.672529,0
152,34,620538,2/7/05 19:26,OH,100/300,984,843.6819659,0
240,40,519999,10/12/96 22:59,OH,250/500,2005,1147.598929,6005006
246,41,512788,6/29/17 21:57,OH,250/500,2024,1157.588689,6041667
255,44,563963,8/4/95 23:21,IN,500/1000,2008,917.2335359,5990321
395,57,393227,1/13/99 0:24,IL,250/500,503,1406.660604,0
65,30,979230,6/2/98 14:09,IN,500/1000,508,488.0498576,0
228,39,764936,4/2/97 10:20,IN,500/1000,489,1385.547117,0
70,29,272998,4/14/05 8:57,IL,250/500,997,1328.91712,0
70,28,269442,7/18/22 12:04,IL,250/500,1002,1325.793164,0
167,35,399059,4/26/07 23:59,OH,100/300,987,1069.603547,0
130,35,462984,6/20/22 18:21,IN,500/1000,499,1359.69975,0
436,58,651082,3/12/18 20:41,IN,500/1000,2012,1177.552101,0
16,32,303245,11/30/08 18:17,IL,100/300,993,985.710766,0
96,29,463909,7/8/94 20:33,IN,250/500,998,1264.896943,4962374
482,61,602814,11/4/94 8:58,IL,500/1000,505,1260.601565,0
356,50,116866,6/17/08 7:59,IL,250/500,508,1193.90142,3938943
205,38,430504,12/28/22 3:35,IL,100/300,2014,1117.624653,0
234,40,681665,1/19/96 15:54,IL,500/1000,502,1389.021957,0
96,29,462610,12/20/97 16:22,IN,250/500,1000,1245.053306,4956942
226,43,220745,3/12/05 14:11,OH,100/300,1025,1527.356004,0
80,27,312624,2/26/24 1:09,OH,500/1000,497,1063.385058,0
307,51,410959,11/3/22 22:25,OH,100/300,487,795.4609026,0
129,35,472023,2/11/12 6:53,IN,500/1000,504,1358.224226,0
435,53,487685,12/22/01 5:46,IN,500/1000,1991,1165.840168,0
109,32,435358,9/20/18 12:11,OH,500/1000,2025,1263.433927,3974711
281,47,722707,11/22/13 20:57,IN,100/300,981,1233.573058,0
167,33,408607,5/31/00 8:20,OH,100/300,1014,1091.149666,0
268,46,272202,4/19/98 11:03,OH,100/300,1997,1533.648016,0
8,31,426343,9/29/15 16:13,IN,250/500,503,1219.171292,3959503
41,26,619964,3/28/22 6:57,IL,100/300,1006,1361.602749,0
81,28,460677,9/18/07 23:52,IL,250/500,1012,1145.573753,5965761
387,53,625313,5/29/94 12:14,OH,250/500,503,1063.492584,0
392,52,141988,12/16/98 6:41,OH,250/500,1988,1126.812335,0
235,37,878083,7/10/03 2:10,IL,100/300,1993,1599.198862,0
168,37,426541,10/25/03 6:15,IL,100/300,1011,1137.024735,0
212,39,358330,4/30/99 4:29,IN,100/300,494,1250.876413,0
317,50,116501,9/2/08 5:50,OH,100/300,1997,1238.507789,0
299,47,159211,12/28/05 20:12,IL,500/1000,1942,1344.853316,0
117,27,510880,3/24/99 14:57,IN,250/500,1991,1100.561598,0
194,36,601371,5/12/06 18:00,IN,250/500,2008,1446.480337,0
96,29,469811,6/3/01 12:12,IN,250/500,996,1289.810221,5147267
475,64,919396,4/6/97 5:06,IN,250/500,496,982.6129857,0
69,24,798508,2/3/24 8:28,IN,500/1000,501,1434.783239,0
102,33,363672,3/8/96 20:02,OH,500/1000,1976,1020.155522,0
277,48,814893,2/26/10 9:33,IN,100/300,987,1698.118399,0
466,61,920290,2/13/17 17:53,IN,100/300,1000,1329.415777,0
334,50,573547,11/12/04 19:30,OH,100/300,998,1532.162758,6008293
36,38,293593,2/9/97 17:40,IL,500/1000,1020,1116.07918,0
441,61,213712,9/19/19 21:16,OH,100/300,1977,1141.888047,0
457,60,549468,2/21/13 0:18,OH,250/500,994,770.2720212,0
283,49,934386,1/2/24 19:59,IL,500/1000,2003,1213.218245,0
163,38,660479,6/22/18 23:44,IL,100/300,1985,1328.064988,7938976
240,41,515638,12/11/20 17:46,OH,250/500,1960,1157.295225,5993481
219,41,742446,3/16/96 9:36,IN,100/300,996,1273.258494,0
66,30,400767,8/12/97 19:37,IN,100/300,503,1445.146925,4061506
57,29,299780,12/9/04 6:58,IL,100/300,991,1497.323509,0
88,30,371060,5/11/03 19:58,IN,100/300,1003,1443.780505,0
198,34,260785,10/12/08 14:09,OH,250/500,1012,1593.299499,0
164,37,417191,6/20/16 10:47,IN,500/1000,2010,1453.95072,0
40,26,626863,1/27/98 12:10,IL,100/300,994,1401.317394,0
53,36,126364,5/23/98 12:04,OH,500/1000,1982,1696.535563,0
165,32,426461,6/15/21 1:58,IN,500/1000,496,1415.826222,0
197,37,374220,1/14/07 20:56,IL,100/300,999,1416.980273,7955798
122,33,558066,7/2/10 11:32,IL,250/500,503,1228.426878,0
150,32,697447,4/21/95 1:32,IN,100/300,1007,1030.898169,0
394,56,594295,10/20/02 20:08,IL,500/1000,499,1364.616394,0
235,39,835027,9/14/93 7:14,IL,500/1000,2013,1436.734112,3972261
396,57,397583,9/29/19 23:21,IL,250/500,491,1425.498619,0
272,43,507044,6/9/06 11:43,OH,100/300,1011,1261.042286,0
426,53,323790,3/16/21 7:16,IL,100/300,987,1474.286833,0
454,60,920673,5/29/96 18:56,IN,100/300,1007,1337.058338,0
89,25,339643,2/10/15 22:40,IN,250/500,1000,1205.201551,0
325,46,649082,7/13/97 13:22,IN,100/300,1980,895.0328269,6120546
152,34,333501,11/9/01 8:56,IL,500/1000,990,1098.31415,0
101,30,220275,2/5/03 0:13,OH,500/1000,496,917.6796331,0
202,35,950298,10/24/23 5:26,IN,250/500,2018,1328.641897,0
47,34,216203,8/20/15 7:54,IL,500/1000,503,1181.099677,0
4,34,419287,12/24/94 19:22,OH,500/1000,501,1271.038509,0
151,37,879321,10/21/06 3:16,IN,500/1000,999,1729.736658,0
219,36,449142,9/4/13 10:35,IN,500/1000,994,1134.314372,0
246,45,1000636,10/1/23 12:45,OH,100/300,1004,1392.035575,0
271,41,496458,9/11/09 17:00,OH,100/300,1996,1529.391647,0
196,35,956223,7/21/06 2:18,IN,250/500,1999,1295.303114,0
89,32,524204,3/23/06 7:37,IN,250/500,1002,995.3325933,0
450,62,186369,5/27/12 4:42,IN,250/500,1007,1193.4006,3961159
290,49,945877,9/29/06 16:51,IL,500/1000,2023,1215.132695,0
269,41,333142,5/20/99 8:38,OH,100/300,1969,1426.845666,0
300,47,166372,11/23/12 11:52,IL,500/1000,2053,1328.783506,0
434,57,715066,1/31/00 7:23,OH,500/1000,500,1118.543007,0
218,42,717770,2/10/03 1:15,IN,100/300,1003,1296.234988,0
198,35,960832,1/1/10 22:07,IN,250/500,2014,1332.421974,0
209,38,947751,10/11/19 7:42,IN,250/500,498,996.8916372,0
19,29,795176,10/18/15 14:07,OH,250/500,498,1269.466899,0
291,49,926003,2/6/17 4:20,IL,500/1000,2003,1216.089653,0
171,36,611637,7/11/02 23:20,IN,250/500,504,1607.045451,0
130,35,475041,4/21/98 23:34,IN,500/1000,502,1368.300083,0
454,60,907745,4/25/03 10:35,IN,100/300,992,1314.818569,0
69,26,554902,8/25/01 17:21,OH,500/1000,999,1196.256003,5081719
41,26,610770,6/5/08 23:39,IL,100/300,998,1400.154187,0
431,58,183172,11/17/98 6:42,OH,500/1000,2013,1425.433814,0
102,34,576794,4/13/97 18:40,OH,100/300,1003,1053.823153,7005948
256,41,371714,3/13/97 6:10,IL,500/1000,2020,1162.696157,3948147
170,36,610975,12/23/05 19:10,IN,250/500,507,1609.290202,0
77,26,355743,1/15/15 11:13,IL,250/500,2011,788.490867,0
288,45,732611,4/21/96 23:08,OH,500/1000,1997,1204.069606,0
216,37,770804,1/20/95 6:49,IN,100/300,500,1628.275508,0
100,33,573207,7/17/14 21:48,OH,100/300,985,1061.461289,6964521
107,26,261271,12/28/19 11:48,IL,500/1000,1973,944.3026338,0
101,28,364598,10/12/04 7:00,OH,100/300,499,1331.661246,0
84,31,864188,1/20/19 19:23,IL,250/500,1966,1225.933785,9018633
274,45,497040,11/5/01 14:09,OH,500/1000,504,1184.636803,0
290,50,928490,11/4/99 1:12,IL,500/1000,1971,1215.651313,0
100,29,794030,12/21/96 7:17,OH,250/500,501,1377.199969,0
171,36,607325,1/28/99 3:31,IN,250/500,503,1595.452655,0
456,61,938579,9/1/13 22:04,IN,100/300,980,1322.364465,0
478,64,924294,1/26/11 12:25,IN,250/500,493,992.6749306,0
276,47,805198,10/19/99 22:05,IN,100/300,998,1706.711566,0
108,31,494607,7/26/01 11:07,IN,500/1000,2027,1194.557706,0
367,50,1006820,11/20/23 23:09,IN,250/500,995,1571.429494,0
37,37,290643,5/15/14 20:48,IL,500/1000,998,1120.77634,0
122,33,559585,12/14/13 7:22,IL,250/500,506,1213.983159,0
328,50,796147,11/5/14 20:40,OH,500/1000,496,1232.409432,0
272,45,509510,12/10/94 22:30,OH,500/1000,500,1185.239845,0
243,42,517677,9/8/03 14:39,OH,250/500,1971,1131.53619,6047708
70,24,808154,9/25/13 21:00,IN,500/1000,503,1382.383046,0
221,42,711101,1/5/10 16:54,IN,100/300,1008,1290.302481,0
231,44,363302,3/11/21 6:13,IL,500/1000,990,1564.044564,5926626
280,45,598211,9/19/20 12:37,IN,250/500,2013,1332.693429,5994135
438,58,637227,9/29/14 0:52,IN,500/1000,1973,1199.249145,0
205,38,319314,9/14/97 14:22,IL,100/300,2018,1146.361261,0
243,41,270135,9/4/93 5:09,IN,500/1000,2018,1208.877441,0
